monster_id,monster_name,drop_kind,item_id,item_name,item_category,item_type,item_level,probability,probability_text,condition,item_url,item_image_url
784,Piralak,conditioned,1734,Cerise,ressources,,1,100.0,100 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/1734-cerise,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/46265.w48h48.png
784,Piralak,conditioned,1695,Fausse cape d'Elya Wood,equipements,,80,0.07,0.07 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/equipements/1695-fausse-cape-elya-wood,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/17009.w48h48.png
2348,Pissdane l'Insipide,normal,398,Fruit de Palme,ressources,,38,7.0,7 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/398-fruit-palme,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/46081.w48h48.png
2348,Pissdane l'Insipide,normal,306,Fleur de Pissenlit Diabolique,ressources,,31,19.0,19 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/306-fleur-pissenlit-diabolique,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/35018.w48h48.png
2348,Pissdane l'Insipide,normal,300,Graine de Pavot,ressources,,30,9.0,9 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/300-graine-pavot,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/58011.w48h48.png
2348,Pissdane l'Insipide,conditioned,6794,Bottes Champêtres,equipements,,29,0.09,0.09 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/equipements/6794-bottes-champetres,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/11050.w48h48.png
2348,Pissdane l'Insipide,conditioned,6792,La Plantouze des Champs,armes,,26,0.09,0.09 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/armes/6792-plantouze-champs,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/4045.w48h48.png
2348,Pissdane l'Insipide,conditioned,6789,Amulette des Champs,equipements,,28,0.09,0.09 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/equipements/6789-amulette-champs,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/1073.w48h48.png
2348,Pissdane l'Insipide,conditioned,398,Fruit de Palme,ressources,,38,100.0,100 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/398-fruit-palme,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/46081.w48h48.png
79,Pissenlit Diabolique,normal,398,Fruit de Palme,ressources,,38,7.0,7 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/398-fruit-palme,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/46081.w48h48.png
79,Pissenlit Diabolique,normal,306,Fleur de Pissenlit Diabolique,ressources,,31,19.0,19 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/306-fleur-pissenlit-diabolique,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/35018.w48h48.png
79,Pissenlit Diabolique,normal,300,Graine de Pavot,ressources,,30,9.0,9 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/300-graine-pavot,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/58011.w48h48.png
79,Pissenlit Diabolique,conditioned,6794,Bottes Champêtres,equipements,,29,0.09,0.09 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/equipements/6794-bottes-champetres,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/11050.w48h48.png
79,Pissenlit Diabolique,conditioned,6792,La Plantouze des Champs,armes,,26,0.09,0.09 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/armes/6792-plantouze-champs,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/4045.w48h48.png
79,Pissenlit Diabolique,conditioned,6789,Amulette des Champs,equipements,,28,0.09,0.09 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/equipements/6789-amulette-champs,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/1073.w48h48.png
79,Pissenlit Diabolique,conditioned,398,Fruit de Palme,ressources,,38,100.0,100 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/398-fruit-palme,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/46081.w48h48.png
2950,Pitraille,conditioned,13424,Troma du Vieux John,equipements,,10,10.0,10 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/equipements/13424-troma-vieux-john,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/16005.w48h48.png
3531,Ploup Azuré,normal,14692,Badge du Ploup Sanguin,ressources,,30,10.0,10 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/14692-badge-ploup-sanguin,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/170299.w48h48.png
3531,Ploup Azuré,normal,14691,Badge du Ploup Azuré,ressources,,50,15.0,15 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/14691-badge-ploup-azure,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/170298.w48h48.png
1180,Pokipik,conditioned,12150,Clef du Donjon de Nowel,ressources,,40,2.0,2 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/12150-clef-donjon-nowel,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/84266.w48h48.png
1043,Poolay,normal,8832,Bave gluante,ressources,,154,7.0,7 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/8832-bave-gluante,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/15006.w48h48.png
1043,Poolay,normal,8786,Tresse du Poolay,ressources,,150,11.0,11 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/8786-tresse-poolay,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/15020.w48h48.png
1043,Poolay,normal,1985,Résine végétale,ressources,,33,15.0,15 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/1985-resine-vegetale,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/15382.w48h48.png
1043,Poolay,conditioned,8366,Cape du Petit Chapon Rouge,equipements,,171,0.03,0.03 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/equipements/8366-cape-petit-chapon-rouge,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/17121.w48h48.png
1043,Poolay,conditioned,1985,Résine végétale,ressources,,33,100.0,100 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/1985-resine-vegetale,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/15382.w48h48.png
2383,Poolopo la Traditionnelle,normal,8832,Bave gluante,ressources,,154,7.0,7 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/8832-bave-gluante,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/15006.w48h48.png
2383,Poolopo la Traditionnelle,normal,8786,Tresse du Poolay,ressources,,150,11.0,11 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/8786-tresse-poolay,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/15020.w48h48.png
2383,Poolopo la Traditionnelle,normal,1985,Résine végétale,ressources,,33,15.0,15 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/1985-resine-vegetale,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/15382.w48h48.png
2383,Poolopo la Traditionnelle,conditioned,8366,Cape du Petit Chapon Rouge,equipements,,171,0.03,0.03 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/equipements/8366-cape-petit-chapon-rouge,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/17121.w48h48.png
2383,Poolopo la Traditionnelle,conditioned,1985,Résine végétale,ressources,,33,100.0,100 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/1985-resine-vegetale,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/15382.w48h48.png
2397,Porfavor le Quémandeur,normal,2515,Groin Porcin,ressources,,44,9.0,9 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/2515-groin-porcin,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/15540.w48h48.png
2397,Porfavor le Quémandeur,normal,2484,Trident Cassé,ressources,,46,18.0,18 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/2484-trident-casse,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/15512.w48h48.png
2397,Porfavor le Quémandeur,normal,1730,Mesure de sel,ressources,,1,16.0,16 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/1730-mesure-sel,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/48261.w48h48.png
2397,Porfavor le Quémandeur,conditioned,6471,Souliers Vernis de Porkass,equipements,,43,0.08,0.08 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/equipements/6471-souliers-vernis-porkass,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/11041.w48h48.png
2397,Porfavor le Quémandeur,conditioned,1918,Carré de Porc **,ressources,,50,50.0,50 %,Cette viande peut être récoltée par les Chasseurs de niveau 50 et plus,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/1918-carre-porc,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/63331.w48h48.png
3304,Porsalu,normal,2267,Dragolait,ressources,,100,14.0,14 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/2267-dragolait,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/15424.w48h48.png
3304,Porsalu,normal,1730,Mesure de sel,ressources,,1,15.0,15 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/1730-mesure-sel,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/48261.w48h48.png
3304,Porsalu,normal,479,Ivoire,ressources,,95,8.0,8 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/479-ivoire,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/47088.w48h48.png
3304,Porsalu,conditioned,6984,Dagues de l'Apprenti Tueur de Bouftons,armes,,113,0.07,0.07 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/armes/6984-dagues-apprenti-tueur-bouftons,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/5046.w48h48.png
3304,Porsalu,conditioned,1918,Carré de Porc **,ressources,,50,50.0,50 %,Cette viande peut être récoltée par les Chasseurs de niveau 50 et plus,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/1918-carre-porc,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/63331.w48h48.png
2349,Preskapwal le Tendancieux,normal,1978,Mesure de Poivre,ressources,,1,15.0,15 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/1978-mesure-poivre,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/170578.w48h48.png
2349,Preskapwal le Tendancieux,normal,407,Pic du Prespic,ressources,,26,21.0,21 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/407-pic-prespic,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/47134.w48h48.png
2349,Preskapwal le Tendancieux,normal,393,Gland,ressources,,24,10.0,10 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/393-gland,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/58065.w48h48.png
2349,Preskapwal le Tendancieux,conditioned,6929,Ceinture du Prespic,equipements,,33,0.1,0.1 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/equipements/6929-ceinture-prespic,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/10071.w48h48.png
2349,Preskapwal le Tendancieux,conditioned,6928,Anneau du Prespic,equipements,,38,0.1,0.1 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/equipements/6928-anneau-prespic,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/9072.w48h48.png
2349,Preskapwal le Tendancieux,conditioned,6927,Cape du Prespic,equipements,,37,0.1,0.1 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/equipements/6927-cape-prespic,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/17075.w48h48.png
2349,Preskapwal le Tendancieux,conditioned,6926,Coiffe du Prespic,equipements,,36,0.1,0.1 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/equipements/6926-coiffe-prespic,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/16081.w48h48.png
103,Prespic,normal,1978,Mesure de Poivre,ressources,,1,10.0,10 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/1978-mesure-poivre,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/170578.w48h48.png
103,Prespic,normal,407,Pic du Prespic,ressources,,26,21.0,21 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/407-pic-prespic,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/47134.w48h48.png
103,Prespic,normal,393,Gland,ressources,,24,10.0,10 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/393-gland,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/58065.w48h48.png
103,Prespic,conditioned,6929,Ceinture du Prespic,equipements,,33,0.1,0.1 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/equipements/6929-ceinture-prespic,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/10071.w48h48.png
103,Prespic,conditioned,6928,Anneau du Prespic,equipements,,38,0.1,0.1 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/equipements/6928-anneau-prespic,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/9072.w48h48.png
103,Prespic,conditioned,6927,Cape du Prespic,equipements,,37,0.1,0.1 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/equipements/6927-cape-prespic,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/17075.w48h48.png
103,Prespic,conditioned,6926,Coiffe du Prespic,equipements,,36,0.1,0.1 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/equipements/6926-coiffe-prespic,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/16081.w48h48.png
941,Rat Bajoie,normal,13492,Puces Sauteuses,ressources,,100,8.0,8 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/13492-puces-sauteuses,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/15095.w48h48.png
941,Rat Bajoie,normal,8570,Poil de Rat Bontarien,ressources,,105,14.0,14 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/8570-poil-rat-bontarien,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/54672.w48h48.png
941,Rat Bajoie,conditioned,12775,Ceinture Abdominable en bois,equipements,,114,0.06,0.06 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/equipements/12775-ceinture-abdominable-bois,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/10219.w48h48.png
938,Rat Basher,normal,13492,Puces Sauteuses,ressources,,100,8.0,8 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/13492-puces-sauteuses,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/15095.w48h48.png
938,Rat Basher,normal,8570,Poil de Rat Bontarien,ressources,,105,14.0,14 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/8570-poil-rat-bontarien,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/54672.w48h48.png
938,Rat Basher,conditioned,7152,Kanistère,equipements,,120,0.06,0.06 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/equipements/7152-kanistere,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/16110.w48h48.png
936,Rat Batteur,normal,13340,Bave Empoisonnée,ressources,,100,8.0,8 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/13340-bave-empoisonnee,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/15133.w48h48.png
936,Rat Batteur,normal,8571,Poil de Rat Brâkmarien,ressources,,105,14.0,14 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/8571-poil-rat-brakmarien,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/54673.w48h48.png
936,Rat Batteur,conditioned,7151,Koloss,equipements,,120,0.06,0.06 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/equipements/7151-koloss,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/16108.w48h48.png
940,Rat Blanc,normal,8489,Dent de Rat Blanc,ressources,,110,5.0,5 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/8489-dent-rat-blanc,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/47659.w48h48.png
940,Rat Blanc,normal,8486,Étoffe de Rat Blanc,ressources,,110,10.0,10 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/8486-etoffe-rat-blanc,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/55726.w48h48.png
940,Rat Blanc,normal,8439,Clef du Donjon des Rats de Bonta,ressources,,110,5.0,5 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/8439-clef-donjon-rats-bonta,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/84239.w48h48.png
940,Rat Blanc,normal,680,Parchemin Doré,consommables,,50,0.1,0.1 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/consommables/680-parchemin-dore,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/171982.w48h48.png
940,Rat Blanc,conditioned,14967,Hormone de Brâkarien,ressources,,1,5.0,5 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/14967-hormone-brakarien,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/170255.w48h48.png
940,Rat Blanc,conditioned,14962,Hormone de Bontique,ressources,,1,5.0,5 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/14962-hormone-bontique,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/170250.w48h48.png
940,Rat Blanc,conditioned,14910,Hormone de Chacha Poisseux,ressources,,1,5.0,5 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/14910-hormone-chacha-poisseux,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/170194.w48h48.png
940,Rat Blanc,conditioned,13526,Barre Rabmarac au Nougat,consommables,,1,5.0,5 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/consommables/13526-barre-rabmarac-nougat,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/42172.w48h48.png
940,Rat Blanc,conditioned,10881,Hormone de Tofoudre,ressources,,1,5.0,5 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/10881-hormone-tofoudre,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/48237.w48h48.png
3352,Rat Botteur,normal,311,Eau,ressources,,1,15.0,15 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/311-eau,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/15026.w48h48.png
3352,Rat Botteur,conditioned,14000,Bonnet Ko,equipements,,151,0.04,0.04 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/equipements/14000-bonnet-ko,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/16355.w48h48.png
2892,Rat Bougri,normal,11475,Eau calme,ressources,,110,8.0,8 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/11475-eau-calme,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/15778.w48h48.png
2892,Rat Bougri,normal,11253,Etoffe de Rat Bougri,ressources,,111,14.0,14 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/11253-etoffe-rat-bougri,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/55731.w48h48.png
2892,Rat Bougri,conditioned,11670,Viande de Rat Bougri,ressources,,100,40.0,40 %,Cette viande peut être récoltée par les Chasseurs de niveau 90 et plus,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/11670-viande-rat-bougri,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/63384.w48h48.png
2892,Rat Bougri,conditioned,7170,Baguette Houffe-Craitien,armes,,112,0.06,0.06 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/armes/7170-baguette-houffe-craitien,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/3046.w48h48.png
3351,Rat Caille,normal,311,Eau,ressources,,1,15.0,15 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/311-eau,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/15026.w48h48.png
3351,Rat Caille,conditioned,13064,Katar Strophe,equipements,,163,0.04,0.04 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/equipements/13064-katar-strophe,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/16335.w48h48.png
3348,Rat Colleur,normal,311,Eau,ressources,,1,15.0,15 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/311-eau,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/15026.w48h48.png
3348,Rat Colleur,conditioned,13850,Masque du Frelon Noir,equipements,,156,0.04,0.04 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/equipements/13850-masque-frelon-noir,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/16354.w48h48.png
942,Rat Croc,normal,13492,Puces Sauteuses,ressources,,100,8.0,8 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/13492-puces-sauteuses,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/15095.w48h48.png
942,Rat Croc,normal,8570,Poil de Rat Bontarien,ressources,,105,14.0,14 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/8570-poil-rat-bontarien,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/54672.w48h48.png
942,Rat Croc,conditioned,8103,Arc Rainier,armes,,121,0.06,0.06 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/armes/8103-arc-rainier,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/2053.w48h48.png
442,Rat d'Égoutant,normal,8482,Peau de Rat d'Égoutant,ressources,,60,18.0,18 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/8482-peau-rat-egoutant,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/59621.w48h48.png
442,Rat d'Égoutant,normal,2322,Crocs de Rats,ressources,,60,9.0,9 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/2322-crocs-rats,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/47464.w48h48.png
442,Rat d'Égoutant,normal,311,Eau,ressources,,1,15.0,15 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/311-eau,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/15026.w48h48.png
442,Rat d'Égoutant,conditioned,2404,Ceinture du Rat,equipements,,55,0.08,0.08 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/equipements/2404-ceinture-rat,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/10027.w48h48.png
935,Rat de Marais,normal,13340,Bave Empoisonnée,ressources,,100,9.0,9 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/13340-bave-empoisonnee,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/15133.w48h48.png
935,Rat de Marais,normal,8571,Poil de Rat Brâkmarien,ressources,,105,14.0,14 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/8571-poil-rat-brakmarien,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/54673.w48h48.png
935,Rat de Marais,conditioned,6450,Ceinture de l'Amant d'Ha,equipements,,121,0.06,0.06 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/equipements/6450-ceinture-amant,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/10057.w48h48.png
449,Rat d'Hyoactif,normal,8481,Poil de Rat d'Hyoactif,ressources,,60,18.0,18 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/8481-poil-rat-hyoactif,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/54670.w48h48.png
449,Rat d'Hyoactif,normal,2322,Crocs de Rats,ressources,,60,9.0,9 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/2322-crocs-rats,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/47464.w48h48.png
449,Rat d'Hyoactif,normal,311,Eau,ressources,,1,15.0,15 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/311-eau,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/15026.w48h48.png
449,Rat d'Hyoactif,conditioned,8598,Dagues Ruyère,armes,,67,0.08,0.08 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/armes/8598-dagues-ruyere,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/5061.w48h48.png
2275,Ratéhaifaim le Professeur,normal,8481,Poil de Rat d'Hyoactif,ressources,,60,18.0,18 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/8481-poil-rat-hyoactif,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/54670.w48h48.png
2275,Ratéhaifaim le Professeur,normal,2322,Crocs de Rats,ressources,,60,9.0,9 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/2322-crocs-rats,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/47464.w48h48.png
2275,Ratéhaifaim le Professeur,normal,311,Eau,ressources,,1,15.0,15 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/311-eau,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/15026.w48h48.png
