monster_id,monster_slug,name,type,level,pv_min,pv_max,zones,res_neutral_min,res_neutral_max,res_earth_min,res_earth_max,res_fire_min,res_fire_max,res_water_min,res_water_max,res_air_min,res_air_max,image_url,url
2383,poolopo-traditionnelle,Poolopo la Traditionnelle,Archi-monstres,142,6300,7500,,15,27,50,58,15,19,1,5,-30,-22,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/2383.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/2383-poolopo-traditionnelle
2397,porfavor-quemandeur,Porfavor le Quémandeur,Archi-monstres,55,1300,1500,,-1,7,-18,-14,14,22,1,5,7,15,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/2397.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/2397-porfavor-quemandeur
3304,porsalu,Porsalu,Cochons,80,1200,1600,Territoire des Porcos,25,37,15,19,-25,-13,-20,-12,60,68,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/3304.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/3304-porsalu
2951,pougnette,Pougnette,Monstres des Larmes d'Ouronigride,160,3800,3800,,25,29,17,21,10,14,9,13,-29,-25,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/2951.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/2951-pougnette
676,poupee-affamee,Poupée Affamée,Monstres des cavernes,120,2200,2200,,130,130,130,130,130,130,130,130,130,130,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/676.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/676-poupee-affamee
2961,poupee-aycetroy,Poupée Aycetroy,Kannibouls de l'île de Moon,52,1200,1600,,25,33,0,0,0,0,0,0,0,0,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/2961.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/2961-poupee-aycetroy
674,poupee-emeraude,Poupée Émeraude,Monstres des cavernes,120,650,650,,90,90,90,90,90,90,90,90,-20,-20,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/674.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/674-poupee-emeraude
682,poupee-mortelle,Poupée Mortelle,Monstres des cavernes,1,150,150,,-90,90,-90,90,-90,90,-90,90,-90,90,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/682.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/682-poupee-mortelle
2349,preskapwal-tendancieux,Preskapwal le Tendancieux,Archi-monstres,22,300,500,,1,5,1,5,-9,-5,-5,-1,-10,-2,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/2349.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/2349-preskapwal-tendancieux
103,prespic,Prespic,Animaux de la forêt,22,150,250,La forêt d'Amakna | Bord de la forêt maléfique | La Millifutaie,-9,-5,-9,-5,-19,-15,-15,-11,-20,-12,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/103.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/103-prespic
2992,professeur-xa,Professeur Xa,Monstres des Crocs de verre,190,8000,12000,,18,18,24,24,29,29,16,16,9,9,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/2992.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/2992-professeur-xa
3470,pwince-ipaute,Pwince Ipauté,Monstres de Quête diverses,60,1200,1200,,20,20,10,10,10,10,0,0,0,0,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/3470.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/3470-pwince-ipaute
3471,pwince-sanwiwe,Pwince Sanwiwe,Monstres de Quête diverses,60,1400,1400,,40,40,20,20,25,25,25,25,30,30,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/3471.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/3471-pwince-sanwiwe
3472,pwince-uwge,Pwince Uwgé,Monstres de Quête diverses,60,930,930,,60,60,35,35,30,30,40,40,35,35,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/3472.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/3472-pwince-uwge
481,qil-bil,Qil Bil,Avis de recherche,70,3000,3000,Terres Désacrées,10,10,12,12,10,10,-24,-24,0,0,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/481.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/481-qil-bil
2350,radoutable-craint,Radoutable le Craint,Archi-monstres,16,360,500,,-6,2,-15,-7,1,9,-10,-2,0,8,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/2350.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/2350-radoutable-craint
4223,ragnaroche,Ragnaroche,Créatures de Belladone,8,110,150,Île de Belladone - Zone Solo,0,0,0,0,0,0,0,0,0,0,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/4223.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/4223-ragnaroche
4213,rakette,Rakette,Créatures de la forêt,5,42,73,Forêt d'Albuera - Zone Solo,0,0,0,0,0,0,0,0,0,0,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/4213.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/4213-rakette
944,raphaela,Raphaela,Monstre des égouts,17,260,520,,50,50,0,0,0,0,30,30,0,0,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/944.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/944-raphaela
1084,rasboul-mineur,Rasboul Mineur,Monstres des Plaines herbeuses,10,220,220,,-75,75,-75,75,-75,75,-75,75,-75,75,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/1084.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/1084-rasboul-mineur
2334,ratatouille-cuisinier,Ratatouille le Cuisinier,Archi-monstres,17,200,400,,-15,-7,1,9,-10,-2,0,8,-6,2,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/2334.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/2334-ratatouille-cuisinier
941,rat-bajoie,Rat Bajoie,Monstre des égouts,95,1600,2200,Souterrains du Château d'Amakna,20,28,-30,-26,-10,-6,69,73,5,9,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/941.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/941-rat-bajoie
938,rat-basher,Rat Basher,Monstre des égouts,85,1400,1900,Souterrains du Château d'Amakna,69,73,5,9,-30,-26,20,28,-10,-6,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/938.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/938-rat-basher
936,rat-batteur,Rat Batteur,Monstre des égouts,95,1600,2200,Souterrains du Château d'Amakna,20,28,-10,-6,-30,-26,5,9,69,73,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/936.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/936-rat-batteur
940,rat-blanc,Rat Blanc,Monstre des égouts,110,3500,5600,,0,0,0,0,0,0,0,0,0,0,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/940.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/940-rat-blanc
3352,rat-botteur,Rat Botteur,Monstre des égouts,142,3100,3400,,20,28,-10,-6,-30,-26,5,9,69,73,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/3352.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/3352-rat-botteur
2892,rat-bougri,Rat Bougri,Monstres de la Bourgade,106,2000,2200,Le port de givre | La bourgade,19,23,22,26,10,14,-24,-20,5,9,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/2892.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/2892-rat-bougri
3351,rat-caille,Rat Caille,Monstre des égouts,142,3100,3400,,20,28,-30,-26,-10,-6,69,73,5,9,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/3351.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/3351-rat-caille
3348,rat-colleur,Rat Colleur,Monstre des égouts,136,2900,3200,,69,73,20,28,5,9,-30,-26,-10,-6,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/3348.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/3348-rat-colleur
942,rat-croc,Rat Croc,Monstre des égouts,90,1600,2300,Souterrains du Château d'Amakna,20,28,-10,-6,69,73,-30,-26,5,9,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/942.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/942-rat-croc
442,rat-egoutant,Rat d'Égoutant,Monstre des égouts,52,550,860,Égouts de Brâkmar | Égouts de Bonta,5,9,69,73,-30,-22,20,28,-30,-22,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/442.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/442-rat-egoutant
465,rat-egoutant-malade,Rat d'Égoutant Malade,Monstre des égouts,16,110,150,Sous-sol de la Bibliothèque | Égouts d'Astrub,-6,2,-15,-7,1,9,-10,-2,0,8,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/465.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/465-rat-egoutant-malade
935,rat-marais,Rat de Marais,Monstre des égouts,90,1600,2300,Souterrains du Château d'Amakna,20,28,69,73,-10,-6,5,9,-30,-26,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/935.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/935-rat-marais
449,rat-hyoactif,Rat d'Hyoactif,Monstre des égouts,60,850,1000,Égouts de Bonta | Égouts de Brâkmar,25,33,75,83,5,9,30,38,-20,-12,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/449.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/449-rat-hyoactif
2275,ratehaifaim-professeur,Ratéhaifaim le Professeur,Archi-monstres,60,1700,2100,,35,43,85,93,15,19,40,48,-10,-2,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/2275.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/2275-ratehaifaim-professeur
3350,rat-fraichi,Rat Fraîchi,Monstre des égouts,139,3000,3300,,20,28,69,73,-10,-6,5,9,-30,-26,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/3350.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/3350-rat-fraichi
3346,rat-goutant,Rat Goûtant,Monstre des égouts,133,2800,3100,,5,9,69,73,20,28,-10,-6,-30,-26,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/3346.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/3346-rat-goutant
937,rat-klure,Rat Klure,Monstre des égouts,85,1500,2100,Souterrains du Château d'Amakna,69,73,20,28,5,9,-30,-26,-10,-6,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/937.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/937-rat-klure
2273,ratlbol-aigri,Ratlbol l'Aigri,Archi-monstres,52,1100,1700,,15,19,79,83,-20,-12,30,38,-20,-12,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/2273.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/2273-ratlbol-aigri
3345,ratmane-egoutant,Ratmane d'Égoutant,Monstre des égouts,133,2500,2800,,-10,-6,20,28,69,73,-30,-26,5,9,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/3345.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/3345-ratmane-egoutant
3347,rat-masseur,Rat Masseur,Monstre des égouts,136,2900,3200,,69,73,5,9,-30,-26,20,28,-10,-6,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/3347.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/3347-rat-masseur
939,rat-noir,Rat Noir,Monstre des égouts,110,3500,5600,,5,10,50,55,-20,-10,20,30,-20,-10,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/939.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/939-rat-noir
3349,rat-pine,Rat Pine,Monstre des égouts,139,2700,3000,,20,28,-10,-6,69,73,-30,-26,5,9,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/3349.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/3349-rat-pine
2351,rauligo-sale,Rauligo le Sale,Archi-monstres,40,800,2500,,20,40,1,9,20,40,20,40,1,9,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/2351.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/2351-rauligo-sale
926,raul-mops,Raul Mops,Monstres des plages,40,400,1200,Baie de Cania,10,30,-9,-1,10,30,10,30,-9,-1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/926.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/926-raul-mops
3426,ravisseur-mecanofoux,Ravisseur Mécanofoux,Monstres de Quête de Frigost,200,6000,6600,,10,14,-38,-34,15,19,12,16,41,45,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/3426.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/3426-ravisseur-mecanofoux
3427,ravisseur-merulor,Ravisseur Mérulor,Monstres de Quête de Frigost,200,6000,6600,,-37,-33,8,12,22,26,40,44,11,15,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/3427.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/3427-ravisseur-merulor
820,renarbo,Renarbo,Corbacs,102,1800,2100,Pénates du Corbac,10,26,-26,-10,40,48,-26,-10,-19,-15,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/820.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/820-renarbo
4563,renarbo,Renarbo,Monstres de Quête diverses,102,1800,2100,,10,26,-26,-10,40,48,-26,-10,-19,-15,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/4563.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/4563-renarbo
4695,replique-kwakwa,Réplique du Kwakwa,Laboratoire du Château d'Allister,50,1100,1600,,40,40,40,40,40,40,40,40,40,40,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/4695.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/4695-replique-kwakwa
4345,replique-mansot-royal,Réplique du Mansot Royal,Laboratoire du Château d'Allister,162,4900,7200,,29,29,25,25,24,24,34,34,22,22,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/4345.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/4345-replique-mansot-royal
108,rib,Rib,Chafers,34,340,480,Le cimetière,10,30,10,30,-10,-2,-20,0,10,30,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/108.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/108-rib
2276,ribibi-cher,Ribibi le Cher,Archi-monstres,34,680,960,,20,40,20,40,0,8,-10,10,20,40,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/2276.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/2276-ribibi-cher
4056,roc-abondance-aerien,Roc d'abondance aérien,Corindontes d'Air,191,5000,5400,,17,21,21,25,-20,-16,12,16,60,60,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/4056.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/4056-roc-abondance-aerien
4088,roc-abondance-aquatique,Roc d'abondance aquatique,Corindontes d'Eau,191,5000,5400,,17,21,-20,-16,21,25,60,60,12,16,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/4088.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/4088-roc-abondance-aquatique
4104,roc-abondance-incandescent,Roc d'abondance incandescent,Corindontes de Feu,191,5000,5400,,17,21,21,25,60,60,-20,-16,12,16,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/4104.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/4104-roc-abondance-incandescent
4118,roc-abondance-terrestre,Roc d'abondance terrestre,Corindontes de Terre,191,5000,5400,,17,21,60,60,21,25,12,16,-20,-16,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/4118.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/4118-roc-abondance-terrestre
3671,roi-skaille,Roi Skaille,Kailleux,170,8800,13000,,10,10,10,10,7,7,21,21,-8,-8,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/3671.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/3671-roi-skaille
4343,roi-skaille,Roi Skaille,Monstres d'événement,170,8800,13000,,10,10,10,10,7,7,21,21,-8,-8,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/4343.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/4343-roi-skaille
1057,roissingue,Roissingue,Monstres des Tourbières,192,5500,5800,Tourbière sans fond | Tourbière nauséabonde,22,30,12,16,-30,-22,41,49,5,9,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/1057.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/1057-roissingue
550,rok-gnorok,Rok Gnorok,Avis de recherche,120,7200,7200,Plaines des Minérocs,22,22,22,22,22,22,22,22,22,22,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/550.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/550-rok-gnorok
823,rono-renarbo,Rono le Renarbo,Corbacs,110,2100,4200,La bibliothèque du Maître Corbac,10,26,-26,-10,40,48,-26,-10,-19,-15,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/823.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/823-rono-renarbo
78,rose-demoniaque,Rose Démoniaque,Plantes des champs,25,190,290,Champs d'Astrub,-14,-10,11,15,6,10,-9,-5,11,15,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/78.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/78-rose-demoniaque
467,rose-obscure,Rose Obscure,Plantes des champs,19,240,420,Champs d'Astrub,10,10,25,25,0,0,30,30,0,0,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/467.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/467-rose-obscure
2277,rostensyl-cuisiniere,Rostensyl la Cuisinière,Archi-monstres,19,480,850,,20,20,35,35,10,10,40,40,10,10,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/2277.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/2277-rostensyl-cuisiniere
3120,roublabot,Roublabot,Invocations de classe,1,1,2,,0,0,0,0,0,0,0,0,0,0,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/3120.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/3120-roublabot
3962,rouquette,Rouquette,Firefoux,181,4400,4700,Feudala,20,24,-5,-1,0,0,20,24,15,19,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/3962.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/3962-rouquette
4611,rouquette,Rouquette,Monstres de Quête diverses,181,4400,4700,,20,24,-5,-1,0,0,20,24,15,19,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/4611.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/4611-rouquette
2854,royalmouth,Royalmouth,Boufmouths,128,4000,5800,,23,23,33,33,26,26,-11,-11,48,48,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/2854.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/2854-royalmouth
2614,roy-merlin,Roy le Merlin,Archi-monstres,192,11000,12000,,32,40,22,26,-20,-12,51,59,15,19,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/2614.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/2614-roy-merlin
2352,roz-magicienne,Roz la Magicienne,Archi-monstres,25,400,600,,-14,-10,11,15,6,10,-9,-5,11,15,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/2352.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/2352-roz-magicienne
677,rubise,Rubise,Monstres des cavernes,120,4000,4000,,98,98,-15,-15,98,98,-15,-15,-15,-15,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/677.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/677-rubise
2617,sac-anime-sumens,Sac Animé de Sumens,Invocations de monstre,10,210,210,,65,65,30,30,45,45,25,25,35,35,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/2617.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/2617-sac-anime-sumens
3329,sac-anime-dopeul,Sac Animé du Dopeul,Invocations de Dopeuls,20,350,420,,50,50,19,19,32,32,23,23,23,23,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/3329.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/3329-sac-anime-dopeul
2682,sac-os,Sac d'os,Invocations d'incarnation,1,39,99,,0,0,5,13,0,0,0,0,0,0,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/2682.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/2682-sac-os
864,sakai-firefoux,Sakai Firefoux,Monstres de Nowel,160,4200,4200,Taïga de Nowel,-10,25,-10,25,-10,25,-10,25,-10,25,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/864.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/864-sakai-firefoux
4459,sakkado-transporteuse,Sakkado la transporteuse,Archi-monstres,204,11000,12000,,21,25,42,46,-20,-16,30,34,15,19,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/4459.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/4459-sakkado-transporteuse
4310,saltik,Saltik,Arak-haï,133,2300,2500,La Forêt Maléfique,10,14,-10,-6,10,14,30,34,20,24,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/4310.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/4310-saltik
4348,saltoavan-gymnaste,Saltoavan la Gymnaste,Archi-monstres,133,4000,5700,,10,14,-10,-6,10,14,30,34,20,24,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/4348.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/4348-saltoavan-gymnaste
2279,sampi-eternel,Sampi l'Eternel,Archi-monstres,56,1400,1700,,14,22,1,5,7,15,-1,7,-18,-14,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/2279.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/2279-sampi-eternel
2845,sanglacier,Sanglacier,Monstres de la forêt des Pins Perdus,121,2400,2700,La forêt des pins perdus,14,18,10,14,5,9,30,34,-23,-19,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/2845.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/2845-sanglacier
104,sanglier,Sanglier,Animaux de la forêt,20,170,290,La forêt d'Amakna | Bord de la forêt maléfique | La Millifutaie,0,0,5,9,0,0,-5,-1,5,9,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/104.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/104-sanglier
3536,sanglier-celeste,Sanglier Céleste,Gardiens des Tanières,65,1100,1100,,5,5,10,10,10,10,10,10,10,10,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/3536.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/3536-sanglier-celeste
297,sanglier-plaines,Sanglier des Plaines,Porkass,56,690,860,Plaine des Porkass,14,22,1,5,7,15,-1,7,-18,-14,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/297.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/297-sanglier-plaines
3331,sanglier-dopeul,Sanglier du Dopeul,Invocations de Dopeuls,20,240,280,,-30,-30,10,10,10,10,45,45,-7,-7,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/3331.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/3331-sanglier-dopeul
3535,sanglier-sombre,Sanglier Sombre,Gardiens des Tanières,60,900,900,,5,5,10,10,10,10,10,10,10,10,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/3535.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/3535-sanglier-sombre
2353,sangria-fruite,Sangria le Fruité,Archi-monstres,20,340,580,,10,10,15,15,10,10,5,5,15,15,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/2353.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/2353-sangria-fruite
2933,sapeur,Sapeur,Monstres de Sakaï,171,4300,5100,Plaine de Sakaï | Forêt enneigée,10,14,21,25,32,36,-30,-22,14,18,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/2933.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/2933-sapeur
675,saphira,Saphira,Monstres des cavernes,120,4000,4000,,98,98,-15,-15,-15,-15,98,98,-15,-15,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/675.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/675-saphira
1179,sapik,Sapik,Monstres de Nowel,50,1300,1900,,-20,-20,20,20,20,20,20,20,20,20,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/1179.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/1179-sapik
