item_id,item_name,item_slug,category,has_recipe,job,job_level,ingredient_id,ingredient_name,ingredient_type,quantity
2024,Briochette,briochette,consommables,True,BoulangerNiveau,20.0,311,Eau,Ressources diverses,1.0
2024,Briochette,briochette,consommables,True,BoulangerNiveau,20.0,367,Oeuf de Tofu,Oeuf,1.0
2024,Briochette,briochette,consommables,True,BoulangerNiveau,20.0,535,Farine de Houblon,Farine,1.0
16996,Saut de wapin,saut-wapin,consommables,False,,,,,,
7685,Mangeoire en Bambou Doré,mangeoire-bambou-dore,consommables,True,BricoleurNiveau,100.0,289,Blé,Céréale,100.0
7685,Mangeoire en Bambou Doré,mangeoire-bambou-dore,consommables,True,BricoleurNiveau,100.0,400,Orge,Céréale,100.0
7685,Mangeoire en Bambou Doré,mangeoire-bambou-dore,consommables,True,BricoleurNiveau,100.0,401,Houblon,Céréale,100.0
7685,Mangeoire en Bambou Doré,mangeoire-bambou-dore,consommables,True,BricoleurNiveau,100.0,423,Lin,Céréale,100.0
7685,Mangeoire en Bambou Doré,mangeoire-bambou-dore,consommables,True,BricoleurNiveau,100.0,532,Seigle,Céréale,100.0
7685,Mangeoire en Bambou Doré,mangeoire-bambou-dore,consommables,True,BricoleurNiveau,100.0,533,Avoine,Céréale,100.0
7685,Mangeoire en Bambou Doré,mangeoire-bambou-dore,consommables,True,BricoleurNiveau,100.0,580,Potion Ghetto Raide,Potion,1.0
7685,Mangeoire en Bambou Doré,mangeoire-bambou-dore,consommables,True,BricoleurNiveau,100.0,7669,Planche en Bambou Doré,Planche,1.0
9636,Shigekax Reinette,shigekax-reinette,consommables,False,,,,,,
1830,Goujon en tranche ****,goujon-tranche,consommables,True,PoissonnierNiveau,1.0,1736,Citron,Fruit,1.0
1830,Goujon en tranche ****,goujon-tranche,consommables,True,PoissonnierNiveau,1.0,1791,Goujon Kiye vidé,Poisson vidé,1.0
1219,Potion d'oubli : Tempête de Puissance,potion-oubli-tempete-puissance,consommables,False,,,,,,
1949,Larve croque-sel,larve-croque-sel,consommables,True,BoucherNiveau,1.0,1730,Mesure de sel,Poudre,1.0
1949,Larve croque-sel,larve-croque-sel,consommables,True,BoucherNiveau,1.0,1990,Chair de Larve Conservée,Viande conservée,1.0
12173,Potion d'oubli : Invocation de Dopeul Sacrieur,potion-oubli-invocation-dopeul-sacrieur,consommables,False,,,,,,
6560,Grande Fée d'Artifice Verte Tournoyante,grande-fee-artifice-verte-tournoyante,consommables,False,,,,,,
1283,Potion d'oubli : Piège Mortel,potion-oubli-piege-mortel,consommables,False,,,,,,
1895,Bière du Feubuk,biere-feubuk,consommables,False,,,,,,
528,Pain au Blé Complet,pain-ble-complet,consommables,True,BoulangerNiveau,20.0,285,Farine de Blé,Farine,1.0
528,Pain au Blé Complet,pain-ble-complet,consommables,True,BoulangerNiveau,20.0,286,Levure de Boulanger,Poudre,1.0
528,Pain au Blé Complet,pain-ble-complet,consommables,True,BoulangerNiveau,20.0,289,Blé,Céréale,1.0
528,Pain au Blé Complet,pain-ble-complet,consommables,True,BoulangerNiveau,20.0,311,Eau,Ressources diverses,1.0
11790,Coffre Vorace endormi,coffre-vorace-endormi,consommables,False,,,,,,
18521,Parchemin d'Appellation: L'ami des Yokai,parchemin-appellation-ami-yokai,consommables,False,,,,,,
15725,Bonbon vert fluo,bonbon-vert-fluo,consommables,False,,,,,,
12827,Mini Nuit' en Sucre Glace,mini-nuit-sucre-glace,consommables,False,,,,,,
1315,Potion d'oubli : Tir Puissant,potion-oubli-tir-puissant,consommables,False,,,,,,
19680,Parchemin d'attitude Étendard d'Epsilon,parchemin-attitude-etendard-epsilon,consommables,False,,,,,,
6563,Grande Fée d'Artifice Verte Fontaine,grande-fee-artifice-verte-fontaine,consommables,False,,,,,,
6633,Petite Fée d'Artifice Multicolore Fontaine,petite-fee-artifice-multicolore-fontaine,consommables,False,,,,,,
1948,Nuggets **,nuggets,consommables,True,BoucherNiveau,1.0,1973,Huile à frire,Huile,2.0
1948,Nuggets **,nuggets,consommables,True,BoucherNiveau,1.0,1988,Viande d'Oiseau Conservée **,Viande conservée,1.0
1303,Potion d'oubli : La Surpuissante,potion-oubli-surpuissante,consommables,False,,,,,,
9640,Shigekax Prune,shigekax-prune,consommables,False,,,,,,
2068,Potion d'oubli : Cawotte,potion-oubli-cawotte,consommables,False,,,,,,
7742,Caresseur en Plume de Kwak de Terre,caresseur-plume-kwak-terre,consommables,True,BricoleurNiveau,40.0,459,Planche en Frêne,Planche,1.0
7742,Caresseur en Plume de Kwak de Terre,caresseur-plume-kwak-terre,consommables,True,BricoleurNiveau,40.0,748,Magnésite,Alliage,1.0
7742,Caresseur en Plume de Kwak de Terre,caresseur-plume-kwak-terre,consommables,True,BricoleurNiveau,40.0,749,Bakélélite,Alliage,1.0
7742,Caresseur en Plume de Kwak de Terre,caresseur-plume-kwak-terre,consommables,True,BricoleurNiveau,40.0,1141,Plume du Kwak de Terre,Plume,1.0
7742,Caresseur en Plume de Kwak de Terre,caresseur-plume-kwak-terre,consommables,True,BricoleurNiveau,40.0,6868,Planche en Châtaignier,Planche,1.0
15719,Touriste de Moon,touriste-moon,consommables,False,,,,,,
13178,Fée d'artifice bleue de Pwâk,fee-artifice-bleue-pwak,consommables,False,,,,,,
18316,Parchemin d'Appellation : Chanceux,parchemin-appellation-chanceux,consommables,False,,,,,,
1425,Potion d'oubli : Cadran de Xélor,potion-oubli-cadran-xelor,consommables,False,,,,,,
7477,Rune du Pêcheur,rune-pecheur,consommables,True,BricoleurNiveau,10.0,476,Bois de Noyer,Bois,1.0
7477,Rune du Pêcheur,rune-pecheur,consommables,True,BricoleurNiveau,10.0,1730,Mesure de sel,Poudre,1.0
7477,Rune du Pêcheur,rune-pecheur,consommables,True,BricoleurNiveau,10.0,1794,Carpe d'Iem,Poisson,2.0
7694,Dragofesse en Cuir de Dragon Cochon,dragofesse-cuir-dragon-cochon,consommables,True,BricoleurNiveau,100.0,459,Planche en Frêne,Planche,1.0
7694,Dragofesse en Cuir de Dragon Cochon,dragofesse-cuir-dragon-cochon,consommables,True,BricoleurNiveau,100.0,487,Cuir du Dragon Cochon,Cuir,1.0
7694,Dragofesse en Cuir de Dragon Cochon,dragofesse-cuir-dragon-cochon,consommables,True,BricoleurNiveau,100.0,1338,Potion de Secousse,Potion de forgemagie,1.0
7694,Dragofesse en Cuir de Dragon Cochon,dragofesse-cuir-dragon-cochon,consommables,True,BricoleurNiveau,100.0,6868,Planche en Châtaignier,Planche,1.0
7694,Dragofesse en Cuir de Dragon Cochon,dragofesse-cuir-dragon-cochon,consommables,True,BricoleurNiveau,100.0,7653,Planche en Chêne,Planche,1.0
7694,Dragofesse en Cuir de Dragon Cochon,dragofesse-cuir-dragon-cochon,consommables,True,BricoleurNiveau,100.0,7659,Planche en Noyer,Planche,1.0
7694,Dragofesse en Cuir de Dragon Cochon,dragofesse-cuir-dragon-cochon,consommables,True,BricoleurNiveau,100.0,7661,Planche en Bombu,Planche,1.0
7694,Dragofesse en Cuir de Dragon Cochon,dragofesse-cuir-dragon-cochon,consommables,True,BricoleurNiveau,100.0,7662,Planche en Oliviolet,Planche,1.0
18433,Samouraï,samourai,consommables,False,,,,,,
6544,Fée d'Artifice Rouge Tournoyante,fee-artifice-rouge-tournoyante,consommables,False,,,,,,
1166,Potion d'oubli : Chance d'Ecaflip,potion-oubli-chance-ecaflip,consommables,False,,,,,,
11134,Apéwicube,apewicube,consommables,False,,,,,,
18295,Petit Parchemin d'Agilité,petit-parchemin-agilite,consommables,False,,,,,,
6551,Grande Fée d'Artifice Rouge Crépitante,grande-fee-artifice-rouge-crepitante,consommables,False,,,,,,
1737,Pain des Champs,pain-champs,consommables,True,BoulangerNiveau,40.0,285,Farine de Blé,Farine,1.0
1737,Pain des Champs,pain-champs,consommables,True,BoulangerNiveau,40.0,286,Levure de Boulanger,Poudre,1.0
1737,Pain des Champs,pain-champs,consommables,True,BoulangerNiveau,40.0,311,Eau,Ressources diverses,1.0
1737,Pain des Champs,pain-champs,consommables,True,BoulangerNiveau,40.0,534,Farine de Malt,Farine,1.0
1737,Pain des Champs,pain-champs,consommables,True,BoulangerNiveau,40.0,690,Farine de Lin,Farine,1.0
12334,Parchemin d'attitude Faire coucou,parchemin-attitude-faire-coucou,consommables,False,,,,,,
6548,Grande Fée d'Artifice Rouge Fontaine,grande-fee-artifice-rouge-fontaine,consommables,False,,,,,,
811,Parchemin de Chance,parchemin-chance,consommables,False,,,,,,
18472,Makwi,makwi,consommables,False,,,,,,
13473,Bonbon du Prospecteur,bonbon-prospecteur,consommables,False,,,,,,
817,Puissant Parchemin d'Intelligence,puissant-parchemin-intelligence,consommables,False,,,,,,
19004,Parchemin d'Initié,parchemin-initie,consommables,False,,,,,,
989,Shigekax Citron,shigekax-citron,consommables,False,,,,,,
16058,Entrecôte de Crocodaille ****,entrecote-crocodaille,consommables,True,BoucherNiveau,100.0,1730,Mesure de sel,Poudre,2.0
16058,Entrecôte de Crocodaille ****,entrecote-crocodaille,consommables,True,BoucherNiveau,100.0,1731,Dose de jus goûtu,Ressources diverses,2.0
16058,Entrecôte de Crocodaille ****,entrecote-crocodaille,consommables,True,BoucherNiveau,100.0,1973,Huile à frire,Huile,2.0
16058,Entrecôte de Crocodaille ****,entrecote-crocodaille,consommables,True,BoucherNiveau,100.0,1974,Feuille de Salace,Légume,2.0
16058,Entrecôte de Crocodaille ****,entrecote-crocodaille,consommables,True,BoucherNiveau,100.0,1977,Épices,Ressources diverses,2.0
16058,Entrecôte de Crocodaille ****,entrecote-crocodaille,consommables,True,BoucherNiveau,100.0,1978,Mesure de Poivre,Poudre,2.0
16058,Entrecôte de Crocodaille ****,entrecote-crocodaille,consommables,True,BoucherNiveau,100.0,2012,Sang infecté,Ressources diverses,2.0
16058,Entrecôte de Crocodaille ****,entrecote-crocodaille,consommables,True,BoucherNiveau,100.0,16059,Viande de Crocodaille Conservée ****,Viande conservée,1.0
1247,Potion d'oubli : Corbeau,potion-oubli-corbeau,consommables,False,,,,,,
9642,Shigekax Mirabelle,shigekax-mirabelle,consommables,False,,,,,,
19091,Aura Nordique,aura-nordique,consommables,False,,,,,,
15723,Bonbon tout rose,bonbon-rose,consommables,False,,,,,,
15046,Parchemin d'Appellation: Dieu de l'arène,parchemin-appellation-dieu-arene,consommables,False,,,,,,
12896,Bûche de Nowel,buche-nowel,consommables,False,,,,,,
12186,Bûche de Nowel rassie,buche-nowel-rassie,consommables,False,,,,,,
20569,Ornement Fudahana,ornement-fudahana,consommables,False,,,,,,
19562,Parchemin d'attitude Étendard de Herdegrize,parchemin-attitude-etendard-herdegrize,consommables,False,,,,,,
2184,Potion d'oubli de métier : Poissonnier,potion-oubli-metier-poissonnier,consommables,True,AlchimisteNiveau,1.0,793,Potion de Vieillesse,Potion,2.0
2184,Potion d'oubli de métier : Poissonnier,potion-oubli-metier-poissonnier,consommables,True,AlchimisteNiveau,1.0,1752,Poisson pané frit **,Poisson comestible,1.0
19459,Parchemin d'Appellation : Gardien des chants sacrés,parchemin-appellation-gardien-chants-sacres,consommables,False,,,,,,
15820,Psychotique,psychotique,consommables,False,,,,,,
7481,Rune du Tailleur,rune-tailleur,consommables,True,BricoleurNiveau,10.0,425,Chanvre,Céréale,2.0
7481,Rune du Tailleur,rune-tailleur,consommables,True,BricoleurNiveau,10.0,603,Poisson-Chaton,Poisson,1.0
7481,Rune du Tailleur,rune-tailleur,consommables,True,BricoleurNiveau,10.0,1974,Feuille de Salace,Légume,1.0
15828,Parchemin d'Appellation: Grimpeur de Diamant,parchemin-appellation-grimpeur-diamant,consommables,False,,,,,,
7471,Rune du Façonneur,rune-faconneur,consommables,True,BricoleurNiveau,10.0,428,Fleur de Chanvre,Fleur,1.0
7471,Rune du Façonneur,rune-faconneur,consommables,True,BricoleurNiveau,10.0,476,Bois de Noyer,Bois,2.0
7471,Rune du Façonneur,rune-faconneur,consommables,True,BricoleurNiveau,10.0,1736,Citron,Fruit,1.0
12211,Potion d'oubli : Tornabombe,potion-oubli-tornabombe,consommables,False,,,,,,
13616,Brioche de Nowel,brioche-nowel,consommables,False,,,,,,
13418,Parchemin d'attitude Poing levé,parchemin-attitude-poing-leve,consommables,False,,,,,,
1241,Potion d'oubli : Pelle Massacrante,potion-oubli-pelle-massacrante,consommables,False,,,,,,
524,Pain aux Noisettes,pain-noisettes,consommables,True,BoulangerNiveau,20.0,285,Farine de Blé,Farine,1.0
524,Pain aux Noisettes,pain-noisettes,consommables,True,BoulangerNiveau,20.0,286,Levure de Boulanger,Poudre,1.0
524,Pain aux Noisettes,pain-noisettes,consommables,True,BoulangerNiveau,20.0,311,Eau,Ressources diverses,1.0
524,Pain aux Noisettes,pain-noisettes,consommables,True,BoulangerNiveau,20.0,394,Noisette,Graine,1.0
8913,Potion Bulbique,potion-bulbique,consommables,True,AlchimisteNiveau,80.0,7068,Farine de Riz,Farine,1.0
8913,Potion Bulbique,potion-bulbique,consommables,True,AlchimisteNiveau,80.0,7903,Feuille de Kaliptus,Plante,1.0
8913,Potion Bulbique,potion-bulbique,consommables,True,AlchimisteNiveau,80.0,7904,Fleur de Kaliptus,Fleur,1.0
8913,Potion Bulbique,potion-bulbique,consommables,True,AlchimisteNiveau,80.0,8749,Bulbe Kouraçao,Plante,1.0
8913,Potion Bulbique,potion-bulbique,consommables,True,AlchimisteNiveau,80.0,8750,Bulbe Malibout,Plante,1.0
8913,Potion Bulbique,potion-bulbique,consommables,True,AlchimisteNiveau,80.0,8751,Bulbe Passaoh,Plante,1.0
8913,Potion Bulbique,potion-bulbique,consommables,True,AlchimisteNiveau,80.0,8752,Bulbe Morito,Plante,1.0
7601,Abreuvoir en Oliviolet,abreuvoir-oliviolet,consommables,True,BricoleurNiveau,10.0,311,Eau,Ressources diverses,100.0
7601,Abreuvoir en Oliviolet,abreuvoir-oliviolet,consommables,True,BricoleurNiveau,10.0,1182,Potion de Mini Soin,Potion,1.0
7601,Abreuvoir en Oliviolet,abreuvoir-oliviolet,consommables,True,BricoleurNiveau,10.0,7662,Planche en Oliviolet,Planche,1.0
1218,Potion d'oubli : Précipitation,potion-oubli-precipitation,consommables,False,,,,,,
1831,Aile de Raie ****,aile-raie,consommables,True,PoissonnierNiveau,60.0,380,Feuille de Menthe Sauvage,Plante,5.0
1831,Aile de Raie ****,aile-raie,consommables,True,PoissonnierNiveau,60.0,1731,Dose de jus goûtu,Ressources diverses,3.0
1831,Aile de Raie ****,aile-raie,consommables,True,PoissonnierNiveau,60.0,1736,Citron,Fruit,4.0
1831,Aile de Raie ****,aile-raie,consommables,True,PoissonnierNiveau,60.0,1789,Raie de Farle vidée,Poisson vidé,1.0
1831,Aile de Raie ****,aile-raie,consommables,True,PoissonnierNiveau,60.0,1973,Huile à frire,Huile,2.0
1831,Aile de Raie ****,aile-raie,consommables,True,PoissonnierNiveau,60.0,1975,Oignon,Légume,2.0
15974,Potion de la Mage Upichu,potion-mage-upichu,consommables,True,AlchimisteNiveau,1.0,1734,Cerise,Fruit,10.0
15974,Potion de la Mage Upichu,potion-mage-upichu,consommables,True,AlchimisteNiveau,1.0,15743,Fleur de Dodus,Fleur,2.0
8949,Shigekax Banane,shigekax-banane,consommables,False,,,,,,
10839,Monstre Pain,monstre-pain,consommables,True,BoulangerNiveau,20.0,285,Farine de Blé,Farine,1.0
10839,Monstre Pain,monstre-pain,consommables,True,BoulangerNiveau,20.0,311,Eau,Ressources diverses,1.0
10839,Monstre Pain,monstre-pain,consommables,True,BoulangerNiveau,20.0,385,Bave de Bouftou,Ressources diverses,1.0
10839,Monstre Pain,monstre-pain,consommables,True,BoulangerNiveau,20.0,690,Farine de Lin,Farine,1.0
6554,Grande Fée d'Artifice Rouge Virevoltante,grande-fee-artifice-rouge-virevoltante,consommables,False,,,,,,
11690,Bonbon à la Menthe de l'Apprenti,bonbon-menthe-apprenti,consommables,False,,,,,,
15049,Brandir son bouclier,brandir-bouclier,consommables,False,,,,,,
19020,Corne de ralliement,corne-ralliement,consommables,False,,,,,,
8573,Potion d'oubli : Boomerang perfide,potion-oubli-boomerang-perfide,consommables,False,,,,,,
18458,Curry,curry,consommables,False,,,,,,
7804,Bonbon Energétique,bonbon-energetique,consommables,False,,,,,,
800,Grand Parchemin d'Agilité,grand-parchemin-agilite,consommables,False,,,,,,
13522,Barre Rabmarac à la Fraise,barre-rabmarac-fraise,consommables,False,,,,,,
1764,Bâton de crabe **,baton-crabe,consommables,True,PoissonnierNiveau,1.0,1731,Dose de jus goûtu,Ressources diverses,1.0
1764,Bâton de crabe **,baton-crabe,consommables,True,PoissonnierNiveau,1.0,1758,Crabe Sourimi vidé,Poisson vidé,1.0
6966,Sort Spécial Poisse,sort-special-poisse,consommables,False,,,,,,
13422,Parchemin d'attitude Se frotter les mains,parchemin-attitude-frotter-mains,consommables,False,,,,,,
1181,Potion d'oubli : Destin d'Ecaflip,potion-oubli-destin-ecaflip,consommables,False,,,,,,
11912,Bavette de Xa au Frostiz,bavette-xa-frostiz,consommables,True,BoucherNiveau,100.0,1731,Dose de jus goûtu,Ressources diverses,2.0
11912,Bavette de Xa au Frostiz,bavette-xa-frostiz,consommables,True,BoucherNiveau,100.0,1734,Cerise,Fruit,2.0
11912,Bavette de Xa au Frostiz,bavette-xa-frostiz,consommables,True,BoucherNiveau,100.0,1973,Huile à frire,Huile,2.0
11912,Bavette de Xa au Frostiz,bavette-xa-frostiz,consommables,True,BoucherNiveau,100.0,1975,Oignon,Légume,2.0
11912,Bavette de Xa au Frostiz,bavette-xa-frostiz,consommables,True,BoucherNiveau,100.0,1977,Épices,Ressources diverses,2.0
11912,Bavette de Xa au Frostiz,bavette-xa-frostiz,consommables,True,BoucherNiveau,100.0,1978,Mesure de Poivre,Poudre,2.0
11912,Bavette de Xa au Frostiz,bavette-xa-frostiz,consommables,True,BoucherNiveau,100.0,2012,Sang infecté,Ressources diverses,2.0
11912,Bavette de Xa au Frostiz,bavette-xa-frostiz,consommables,True,BoucherNiveau,100.0,11910,Bavette de Xa conservée,Viande conservée,1.0
7605,Abreuvoir Classique,abreuvoir-classique,consommables,False,,,,,,
1250,Potion d'oubli : Crapaud,potion-oubli-crapaud,consommables,False,,,,,,
1412,Potion d'oubli : Rayon Obscur,potion-oubli-rayon-obscur,consommables,False,,,,,,
6583,Fée d'Artifice Bleue Virevoltante,fee-artifice-bleue-virevoltante,consommables,False,,,,,,
12301,Parchemin d'attitude Mains sur les hanches,parchemin-attitude-mains-hanches,consommables,False,,,,,,
1594,potion d'oubli de métier : Sculpteur de Baguettes,potion-oubli-metier-sculpteur-baguettes,consommables,True,AlchimisteNiveau,1.0,132,Baguette de Boisaille,Baguette,1.0
1594,potion d'oubli de métier : Sculpteur de Baguettes,potion-oubli-metier-sculpteur-baguettes,consommables,True,AlchimisteNiveau,1.0,793,Potion de Vieillesse,Potion,2.0
18507,Parchemin d'Appellation: Plieur de serviettes,parchemin-appellation-plieur-serviettes,consommables,False,,,,,,
9039,Potion de rappel prismatique,potion-rappel-prismatique,consommables,False,,,,,,
7622,Caresseur en Plume de Tofu,caresseur-plume-tofu,consommables,True,BricoleurNiveau,10.0,301,Plumes de Tofu,Plume,1.0
7622,Caresseur en Plume de Tofu,caresseur-plume-tofu,consommables,True,BricoleurNiveau,10.0,459,Planche en Frêne,Planche,1.0
7622,Caresseur en Plume de Tofu,caresseur-plume-tofu,consommables,True,BricoleurNiveau,10.0,746,Ebonite,Alliage,1.0
1172,Potion d'oubli : Langue Râpeuse,potion-oubli-langue-rapeuse,consommables,False,,,,,,
14399,Fée d'artifice Invocatrice de Moucherons,fee-artifice-invocatrice-moucherons,consommables,False,,,,,,
9982,Salade Houbée,salade-houbee,consommables,True,BoucherNiveau,10.0,435,Racine d'Abraknyde,Racine,10.0
9982,Salade Houbée,salade-houbee,consommables,True,BoucherNiveau,10.0,1971,Salade de Museau **,Viande comestible,5.0
9982,Salade Houbée,salade-houbee,consommables,True,BoucherNiveau,10.0,2557,Pétale de Blop,Fleur,2.0
1400,Potion d'oubli : Mot de Silence,potion-oubli-mot-silence,consommables,False,,,,,,
1442,Potion d'oubli : Attirance,potion-oubli-attirance,consommables,False,,,,,,
7636,Dragofesse en Cuir de Gliglitch,dragofesse-cuir-gliglitch,consommables,True,BricoleurNiveau,1.0,1338,Potion de Secousse,Potion de forgemagie,1.0
7636,Dragofesse en Cuir de Gliglitch,dragofesse-cuir-gliglitch,consommables,True,BricoleurNiveau,1.0,16284,Cuir de Gliglitch,Cuir,1.0
11918,Poitrine de Glourséleste fumée,poitrine-glourseleste-fumee,consommables,True,BoucherNiveau,100.0,1731,Dose de jus goûtu,Ressources diverses,2.0
11918,Poitrine de Glourséleste fumée,poitrine-glourseleste-fumee,consommables,True,BoucherNiveau,100.0,1734,Cerise,Fruit,2.0
11918,Poitrine de Glourséleste fumée,poitrine-glourseleste-fumee,consommables,True,BoucherNiveau,100.0,1973,Huile à frire,Huile,2.0
11918,Poitrine de Glourséleste fumée,poitrine-glourseleste-fumee,consommables,True,BoucherNiveau,100.0,1975,Oignon,Légume,2.0
11918,Poitrine de Glourséleste fumée,poitrine-glourseleste-fumee,consommables,True,BoucherNiveau,100.0,1977,Épices,Ressources diverses,2.0
11918,Poitrine de Glourséleste fumée,poitrine-glourseleste-fumee,consommables,True,BoucherNiveau,100.0,1978,Mesure de Poivre,Poudre,2.0
11918,Poitrine de Glourséleste fumée,poitrine-glourseleste-fumee,consommables,True,BoucherNiveau,100.0,2012,Sang infecté,Ressources diverses,2.0
11918,Poitrine de Glourséleste fumée,poitrine-glourseleste-fumee,consommables,True,BoucherNiveau,100.0,11916,Poitrine de Glourséleste conservée,Viande conservée,1.0
7756,Baffeur en Orme,baffeur-orme,consommables,True,BricoleurNiveau,80.0,435,Racine d'Abraknyde,Racine,1.0
7756,Baffeur en Orme,baffeur-orme,consommables,True,BricoleurNiveau,80.0,437,Bourgeon d'Abraknyde Vénérable,Bourgeon,1.0
7756,Baffeur en Orme,baffeur-orme,consommables,True,BricoleurNiveau,80.0,926,Bois Envoûté,Bois,1.0
7756,Baffeur en Orme,baffeur-orme,consommables,True,BricoleurNiveau,80.0,1018,Kole,Ressources diverses,1.0
7756,Baffeur en Orme,baffeur-orme,consommables,True,BricoleurNiveau,80.0,1612,Racine d'Abraknyde Sombre,Racine,1.0
7756,Baffeur en Orme,baffeur-orme,consommables,True,BricoleurNiveau,80.0,7656,Planche en Orme,Planche,1.0
7756,Baffeur en Orme,baffeur-orme,consommables,True,BricoleurNiveau,80.0,8765,Bâton Solide,Ressources diverses,1.0
1231,Potion d'oubli : Pelle Fantomatique,potion-oubli-pelle-fantomatique,consommables,False,,,,,,
6587,Grande Fée d'Artifice Jaune,grande-fee-artifice-jaune,consommables,False,,,,,,
19566,Parchemin d'attitude Étendard d'Oshimo,parchemin-attitude-etendard-oshimo,consommables,False,,,,,,
19925,Pierre de Conversion,pierre-conversion,consommables,False,,,,,,
1396,Potion d'oubli : Mot d'Amitié,potion-oubli-mot-amitie,consommables,False,,,,,,
12286,Parchemin d'attitude Super Héros,parchemin-attitude-super-heros,consommables,False,,,,,,
16782,Parchemin d'Appellation: Oraison des Quatre Saisons,parchemin-appellation-oraison-quatre-saisons,consommables,False,,,,,,
9200,Sort: Invocation de Chaferfu,sort-invocation-chaferfu,consommables,False,,,,,,
14269,Parchemin d'attitude Longue-Vue,parchemin-attitude-longue-vue,consommables,False,,,,,,
12214,Potion d'oubli : Entourloupe,potion-oubli-entourloupe,consommables,False,,,,,,
468,Pain d'Amakna,pain-amakna,consommables,True,BoulangerNiveau,1.0,285,Farine de Blé,Farine,1.0
468,Pain d'Amakna,pain-amakna,consommables,True,BoulangerNiveau,1.0,311,Eau,Ressources diverses,1.0
7325,Potion d'oubli Percepteur : Déstabilisation,potion-oubli-percepteur-destabilisation,consommables,True,AlchimisteNiveau,10.0,309,Pétale de Rose Démoniaque,Fleur,1.0
7325,Potion d'oubli Percepteur : Déstabilisation,potion-oubli-percepteur-destabilisation,consommables,True,AlchimisteNiveau,10.0,1575,Guildalogemme,Pierre précieuse,1.0
7325,Potion d'oubli Percepteur : Déstabilisation,potion-oubli-percepteur-destabilisation,consommables,True,AlchimisteNiveau,10.0,2336,Crâne de Chafer,Os,1.0
1593,potion d'oubli de métier : Sculpteur de Bâton,potion-oubli-metier-sculpteur-baton,consommables,True,AlchimisteNiveau,1.0,138,Bâton de Boisaille,Bâton,1.0
1593,potion d'oubli de métier : Sculpteur de Bâton,potion-oubli-metier-sculpteur-baton,consommables,True,AlchimisteNiveau,1.0,793,Potion de Vieillesse,Potion,2.0
17524,Parchemin d'Appellation: Explorateur émérite,parchemin-appellation-explorateur-emerite,consommables,False,,,,,,
12212,Potion d'oubli : Aimantation,potion-oubli-aimantation,consommables,False,,,,,,
11806,Sac de Fantaisies Eliatropes,sac-fantaisies-eliatropes,consommables,False,,,,,,
1601,Potion d'oubli de métier : Forgeur de Haches,potion-oubli-metier-forgeur-haches,consommables,True,AlchimisteNiveau,1.0,793,Potion de Vieillesse,Potion,2.0
1601,Potion d'oubli de métier : Forgeur de Haches,potion-oubli-metier-forgeur-haches,consommables,True,AlchimisteNiveau,1.0,2587,Hachette de Bûcheron,Hache,1.0
7767,Baffeur en Bois Ancestral,baffeur-bois-ancestral,consommables,True,BricoleurNiveau,100.0,435,Racine d'Abraknyde,Racine,1.0
7767,Baffeur en Bois Ancestral,baffeur-bois-ancestral,consommables,True,BricoleurNiveau,100.0,437,Bourgeon d'Abraknyde Vénérable,Bourgeon,1.0
7767,Baffeur en Bois Ancestral,baffeur-bois-ancestral,consommables,True,BricoleurNiveau,100.0,926,Bois Envoûté,Bois,1.0
7767,Baffeur en Bois Ancestral,baffeur-bois-ancestral,consommables,True,BricoleurNiveau,100.0,1018,Kole,Ressources diverses,1.0
7767,Baffeur en Bois Ancestral,baffeur-bois-ancestral,consommables,True,BricoleurNiveau,100.0,1612,Racine d'Abraknyde Sombre,Racine,1.0
7767,Baffeur en Bois Ancestral,baffeur-bois-ancestral,consommables,True,BricoleurNiveau,100.0,6736,Bourgeon de Fourbasse,Bourgeon,1.0
7767,Baffeur en Bois Ancestral,baffeur-bois-ancestral,consommables,True,BricoleurNiveau,100.0,7666,Planche en Bois Ancestral,Planche,1.0
7767,Baffeur en Bois Ancestral,baffeur-bois-ancestral,consommables,True,BricoleurNiveau,100.0,8765,Bâton Solide,Ressources diverses,1.0
13452,Gumizes,gumizes,consommables,False,,,,,,
18990,Jus de bananagrumes,jus-bananagrumes,consommables,False,,,,,,
8505,Filet de Koalak,filet-koalak,consommables,True,BoucherNiveau,100.0,1730,Mesure de sel,Poudre,1.0
8505,Filet de Koalak,filet-koalak,consommables,True,BoucherNiveau,100.0,1731,Dose de jus goûtu,Ressources diverses,1.0
8505,Filet de Koalak,filet-koalak,consommables,True,BoucherNiveau,100.0,1973,Huile à frire,Huile,1.0
8505,Filet de Koalak,filet-koalak,consommables,True,BoucherNiveau,100.0,1974,Feuille de Salace,Légume,1.0
8505,Filet de Koalak,filet-koalak,consommables,True,BoucherNiveau,100.0,1977,Épices,Ressources diverses,1.0
8505,Filet de Koalak,filet-koalak,consommables,True,BoucherNiveau,100.0,1978,Mesure de Poivre,Poudre,1.0
8505,Filet de Koalak,filet-koalak,consommables,True,BoucherNiveau,100.0,2012,Sang infecté,Ressources diverses,1.0
8505,Filet de Koalak,filet-koalak,consommables,True,BoucherNiveau,100.0,8502,Viande de Koalak Conservée,Viande conservée,1.0
717,Parchemin de Sculpteur de Baguettes,parchemin-sculpteur-baguettes,consommables,False,,,,,,
1195,Potion d'oubli : Trêve,potion-oubli-treve,consommables,False,,,,,,
