category,nom,type,niveau,original_image_url,local_url
ressources,Hormone de Mosk,Poudre,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/170650.w40h40.png,images/170650.w40h40.png
ressources,Fantôme de Dauge,Fantôme de Familier,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/170695.w40h40.png,images/170695.w40h40.png
ressources,Fantôme de Chauffe-souris d'Halouine,Fantôme de Familier,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/90054.w40h40.png,images/90054.w40h40.png
ressources,Fantôme de Kompost,Fantôme de Montilier,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/170844.w40h40.png,images/170844.w40h40.png
ressources,Hormone de Serpiplume apprivoisé,Poudre,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/170883.w40h40.png,images/170883.w40h40.png
ressources,Bois de Frêne,Bois,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/38017.w40h40.png,images/38017.w40h40.png
ressources,Planche en Frêne,Planche,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/95093.w40h40.png,images/95093.w40h40.png
ressources,Greu-Vette,Poisson,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/41292.w40h40.png,images/41292.w40h40.png
ressources,Truite Vaseuse,Poisson,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/41395.w40h40.png,images/41395.w40h40.png
ressources,Farine de Lin,Farine,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/52254.w40h40.png,images/52254.w40h40.png
ressources,Os taillé,Os,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/47048.w40h40.png,images/47048.w40h40.png
ressources,Kama énigmatique,Ressources diverses,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/15737.w40h40.png,images/15737.w40h40.png
ressources,Tube longiforme,Matériel d'alchimie,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/71055.w40h40.png,images/71055.w40h40.png
ressources,Symbole de l'étrange,Ressources diverses,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/15224.w40h40.png,images/15224.w40h40.png
ressources,Guildalogemme,Pierre précieuse,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/50229.w40h40.png,images/50229.w40h40.png
ressources,Sphère à Metarias,Metaria,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/66240.w40h40.png,images/66240.w40h40.png
ressources,Poisson Igloo vidé,Poisson vidé,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/62272.w40h40.png,images/62272.w40h40.png
ressources,Chair de Larve,Viande,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/63354.w40h40.png,images/63354.w40h40.png
ressources,Oignon,Légume,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/68377.w40h40.png,images/68377.w40h40.png
ressources,Poudre Temporelle,Poudre,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/48002.w40h40.png,images/48002.w40h40.png
ressources,Viande d'Oiseau Conservée,Viande conservée,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/64351.w40h40.png,images/64351.w40h40.png
ressources,Chair d'Insecte Conservée,Viande conservée,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/64384.w40h40.png,images/64384.w40h40.png
ressources,Farine d'Orge en Sucre,Farine,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/52256.w40h40.png,images/52256.w40h40.png
ressources,Aliment inconnu,Ressources diverses,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/15000.w40h40.png,images/15000.w40h40.png
ressources,Pastèque de voyage,Fruit,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/170669.w40h40.png,images/170669.w40h40.png
ressources,Potion de Copeaux de Bois Rares,Potion de forgemagie,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/26018.w40h40.png,images/26018.w40h40.png
ressources,Poudre d'Artifice,Poudre,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/48670.w40h40.png,images/48670.w40h40.png
ressources,Peluche du Dopeul Iop,Peluche,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/61675.w40h40.png,images/61675.w40h40.png
ressources,Peluche du Dopeul Osamodas,Peluche,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/61681.w40h40.png,images/61681.w40h40.png
ressources,Peluche du Tofu,Peluche,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/61685.w40h40.png,images/61685.w40h40.png
ressources,Peluche du Wabbit,Peluche,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/61688.w40h40.png,images/61688.w40h40.png
ressources,Ballon bleu,Ressources diverses,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/15691.w40h40.png,images/15691.w40h40.png
ressources,Fantôme de Bwak de Feu,Fantôme de Familier,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/90010.w40h40.png,images/90010.w40h40.png
ressources,Fantôme de Bwak d'Eau,Fantôme de Familier,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/90010.w40h40.png,images/90010.w40h40.png
ressources,Fantôme de Péki,Fantôme de Familier,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/90005.w40h40.png,images/90005.w40h40.png
ressources,Fantôme de Petit Chienchien Noir,Fantôme de Familier,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/90004.w40h40.png,images/90004.w40h40.png
ressources,Fantôme de Bilby,Fantôme de Familier,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/90047.w40h40.png,images/90047.w40h40.png
ressources,Fantôme de Pioute Rose,Fantôme de Familier,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/90022.w40h40.png,images/90022.w40h40.png
ressources,Fantôme d'Abra Kadabra,Fantôme de Familier,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/90034.w40h40.png,images/90034.w40h40.png
ressources,Fantôme de Tifoux,Fantôme de Familier,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/90037.w40h40.png,images/90037.w40h40.png
ressources,Fantôme Fëanor,Fantôme de Familier,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/90048.w40h40.png,images/90048.w40h40.png
ressources,Crâne de Sram,Os,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/47031.w40h40.png,images/47031.w40h40.png
ressources,Crâne de Xélor,Os,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/47030.w40h40.png,images/47030.w40h40.png
ressources,Crâne d'Ecaflip,Os,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/47029.w40h40.png,images/47029.w40h40.png
ressources,Fantôme Marcassin de combat,Fantôme de Familier,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/90040.w40h40.png,images/90040.w40h40.png
ressources,Fantôme Tiwabbit Kiafin,Fantôme de Familier,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/90025.w40h40.png,images/90025.w40h40.png
ressources,Fantôme Dragoune Noire,Fantôme de Familier,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/90013.w40h40.png,images/90013.w40h40.png
ressources,Fantôme de Shushu de Rushu,Fantôme de Familier,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/90049.w40h40.png,images/90049.w40h40.png
ressources,Hormone de Bworky,Poudre,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/48235.w40h40.png,images/48235.w40h40.png
ressources,Hormone de Chacha,Poudre,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/48205.w40h40.png,images/48205.w40h40.png
ressources,Hormone de Koalak Sanguin,Poudre,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/48211.w40h40.png,images/48211.w40h40.png
ressources,Hormone de Kouin-Kouin,Poudre,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/48212.w40h40.png,images/48212.w40h40.png
ressources,Hormone de Péki,Poudre,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/48216.w40h40.png,images/48216.w40h40.png
ressources,Hormone de Vilain Petit Corbac,Poudre,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/48221.w40h40.png,images/48221.w40h40.png
ressources,Hormone de Miniminotot,Poudre,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/48226.w40h40.png,images/48226.w40h40.png
ressources,Hormone de Tiwabbit Kiafin,Poudre,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/48227.w40h40.png,images/48227.w40h40.png
ressources,Hormone de Dragoune Noire,Poudre,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/48229.w40h40.png,images/48229.w40h40.png
ressources,Fantôme de Dragoune Dorée,Fantôme de Familier,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/90061.w40h40.png,images/90061.w40h40.png
ressources,Hormone de Raknaille,Poudre,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/48236.w40h40.png,images/48236.w40h40.png
ressources,Fantôme de Chauffe-souris Délavée,Fantôme de Familier,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/90066.w40h40.png,images/90066.w40h40.png
ressources,Hormone de Tifoux Tigré,Poudre,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/48263.w40h40.png,images/48263.w40h40.png
ressources,Fantôme de Cromeugnon,Fantôme de Familier,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/90068.w40h40.png,images/90068.w40h40.png
ressources,Fantôme d'Ecumouth,Fantôme de Familier,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/90070.w40h40.png,images/90070.w40h40.png
ressources,Fantôme de Platypus,Fantôme de Familier,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/90077.w40h40.png,images/90077.w40h40.png
ressources,Hormone de Serpète,Poudre,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/48279.w40h40.png,images/48279.w40h40.png
ressources,Fantôme de Tofüm,Fantôme de Familier,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/90078.w40h40.png,images/90078.w40h40.png
ressources,Fantôme de Dragouf,Fantôme de Montilier,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/90081.w40h40.png,images/90081.w40h40.png
ressources,Emballage d'excuses,Emballage,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/154006.w40h40.png,images/154006.w40h40.png
ressources,Emballage d'amitié,Emballage,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/154007.w40h40.png,images/154007.w40h40.png
ressources,Emballage de fraternité,Emballage,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/154008.w40h40.png,images/154008.w40h40.png
ressources,Hormone de Hurledent,Poudre,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/48285.w40h40.png,images/48285.w40h40.png
ressources,Hormone de Meulourd,Poudre,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/48289.w40h40.png,images/48289.w40h40.png
ressources,Fantôme de Sakochère,Fantôme de Montilier,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/124002.w40h40.png,images/124002.w40h40.png
ressources,Hormone de Kafarce,Poudre,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/48298.w40h40.png,images/48298.w40h40.png
ressources,Hormone d'Abra Kadabra,Poudre,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/48682.w40h40.png,images/48682.w40h40.png
ressources,Hormone d'El Scarador,Poudre,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/48678.w40h40.png,images/48678.w40h40.png
ressources,Fantôme de Tofu Poisseux,Fantôme de Familier,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/170142.w40h40.png,images/170142.w40h40.png
ressources,Fantôme de Tofu Charmant,Fantôme de Familier,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/170147.w40h40.png,images/170147.w40h40.png
ressources,Hormone de Chacha Brakmarien,Poudre,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/170204.w40h40.png,images/170204.w40h40.png
ressources,Fantôme de Chacha Bontarien,Fantôme de Familier,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/170212.w40h40.png,images/170212.w40h40.png
ressources,Fantôme de Chacha Ventru,Fantôme de Familier,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/170217.w40h40.png,images/170217.w40h40.png
ressources,Fantôme de Tirubim,Fantôme de Familier,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/170262.w40h40.png,images/170262.w40h40.png
ressources,Hormone de Titard,Poudre,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/170270.w40h40.png,images/170270.w40h40.png
ressources,Fantôme de Chacharge,Fantôme de Montilier,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/170290.w40h40.png,images/170290.w40h40.png
ressources,Fantôme de Tofureur,Fantôme de Montilier,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/170295.w40h40.png,images/170295.w40h40.png
ressources,Fantôme de Godron Brâkmarien,Fantôme de Familier,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/170347.w40h40.png,images/170347.w40h40.png
ressources,Fantôme de Godron Charmant,Fantôme de Familier,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/170352.w40h40.png,images/170352.w40h40.png
ressources,Fantôme de Chaperlipopette,Fantôme de Familier,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/170615.w40h40.png,images/170615.w40h40.png
ressources,Hormone de Dauge,Poudre,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/170693.w40h40.png,images/170693.w40h40.png
ressources,Fantôme de Eliôme,Fantôme de Familier,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/170700.w40h40.png,images/170700.w40h40.png
ressources,Hormone de Racoune,Poudre,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/170760.w40h40.png,images/170760.w40h40.png
ressources,Hormone de Kometh,Poudre,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/170775.w40h40.png,images/170775.w40h40.png
ressources,Fantôme de Mandrog,Fantôme de Familier,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/170773.w40h40.png,images/170773.w40h40.png
ressources,Fantôme de Kokiroule,Fantôme de Familier,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/170903.w40h40.png,images/170903.w40h40.png
ressources,Artefact Élémentaire Terre,Pierre précieuse,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/171440.w40h40.png,images/171440.w40h40.png
ressources,Artefact Élémentaire Feu,Pierre précieuse,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/171441.w40h40.png,images/171441.w40h40.png
ressources,Matériau d'éveil Feu,Matériau d'Éveil,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/171712.w40h40.png,images/171712.w40h40.png
ressources,Matériau d'éveil Terre,Matériau d'Éveil,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/171713.w40h40.png,images/171713.w40h40.png
ressources,Matériau d'éveil Air,Matériau d'Éveil,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/171715.w40h40.png,images/171715.w40h40.png
ressources,Sel,Poudre,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/48260.w40h40.png,images/48260.w40h40.png
ressources,Farine de Blé,Farine,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/52251.w40h40.png,images/52251.w40h40.png
ressources,Levure de Boulanger,Poudre,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/48137.w40h40.png,images/48137.w40h40.png
ressources,Fer,Minerai,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/39024.w40h40.png,images/39024.w40h40.png
ressources,Pommes de Terre épluchées,Légume,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/68136.w40h40.png,images/68136.w40h40.png
ressources,Farine Blanche,Farine,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/52007.w40h40.png,images/52007.w40h40.png
ressources,Peinture noire,Ressources diverses,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/15175.w40h40.png,images/15175.w40h40.png
ressources,Ticket île de moon,Ressources diverses,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/15172.w40h40.png,images/15172.w40h40.png
ressources,Herbe à chat,Plante,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/36046.w40h40.png,images/36046.w40h40.png
ressources,Coque de Noix,Fruit,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/46052.w40h40.png,images/46052.w40h40.png
ressources,Bois élastique,Bois,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/38049.w40h40.png,images/38049.w40h40.png
ressources,Vieux Trèfle à 4 feuilles,Plante,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/36050.w40h40.png,images/36050.w40h40.png
ressources,Blague de Soufre,Poudre,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/48051.w40h40.png,images/48051.w40h40.png
ressources,Potion de Courant d'Air,Potion de forgemagie,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/172339.w40h40.png,images/172339.w40h40.png
ressources,Nonos,Os,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/47015.w40h40.png,images/47015.w40h40.png
ressources,Dose de jus goûtu,Ressources diverses,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/15262.w40h40.png,images/15262.w40h40.png
ressources,Terrine,Ressources diverses,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/15264.w40h40.png,images/15264.w40h40.png
ressources,Poisson Pané,Poisson,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/41269.w40h40.png,images/41269.w40h40.png
ressources,Crabe Sourimi vidé,Poisson vidé,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/62274.w40h40.png,images/62274.w40h40.png
ressources,Goujon,Poisson,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/41294.w40h40.png,images/41294.w40h40.png
ressources,Goujon Kiye vidé,Poisson vidé,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/62321.w40h40.png,images/62321.w40h40.png
ressources,Viande d'Oiseau,Viande,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/63348.w40h40.png,images/63348.w40h40.png
ressources,Huile à frire,Huile,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/60375.w40h40.png,images/60375.w40h40.png
ressources,Épices,Ressources diverses,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/15378.w40h40.png,images/15378.w40h40.png
ressources,Farine de Blé Magique,Farine,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/52251.w40h40.png,images/52251.w40h40.png
ressources,Pichon Eud'Compet,Poisson,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/41405.w40h40.png,images/41405.w40h40.png
ressources,Poudre d'Eniripsa,Poudre,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/48260.w40h40.png,images/48260.w40h40.png
ressources,Banane,Fruit,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/46467.w40h40.png,images/46467.w40h40.png
ressources,Aubergine,Fruit,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/46472.w40h40.png,images/46472.w40h40.png
ressources,Potion de Copeaux de Bois Solides,Potion de forgemagie,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/26017.w40h40.png,images/26017.w40h40.png
ressources,Peluche du Dopeul Sadida,Peluche,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/61673.w40h40.png,images/61673.w40h40.png
ressources,Peluche du Dopeul Sram,Peluche,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/61677.w40h40.png,images/61677.w40h40.png
ressources,Peluche du Dopeul Eniripsa,Peluche,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/61678.w40h40.png,images/61678.w40h40.png
ressources,Peluche du Dopeul Enutrof,Peluche,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/61679.w40h40.png,images/61679.w40h40.png
ressources,Peluche du Dopeul Féca,Peluche,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/61680.w40h40.png,images/61680.w40h40.png
ressources,Peluche du Prespic,Peluche,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/61687.w40h40.png,images/61687.w40h40.png
ressources,Peluche du Dragon Cochon,Peluche,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/61689.w40h40.png,images/61689.w40h40.png
ressources,Bilboquet Du Maître Corbac,Ressources diverses,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/15710.w40h40.png,images/15710.w40h40.png
ressources,Ballon rouge,Ressources diverses,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/15690.w40h40.png,images/15690.w40h40.png
ressources,Ballon jaune,Ressources diverses,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/15693.w40h40.png,images/15693.w40h40.png
ressources,Faux Koinkoin,Ressources diverses,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/15700.w40h40.png,images/15700.w40h40.png
ressources,Fantôme de Chienchien,Fantôme de Familier,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/90004.w40h40.png,images/90004.w40h40.png
ressources,Fantôme de Chacha,Fantôme de Familier,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/90003.w40h40.png,images/90003.w40h40.png
ressources,Fantôme de Bwak d'Air,Fantôme de Familier,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/90010.w40h40.png,images/90010.w40h40.png
ressources,Fantôme de Minimino,Fantôme de Familier,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/90016.w40h40.png,images/90016.w40h40.png
ressources,Peluche du Dopeul Sacrieur,Peluche,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/61001.w40h40.png,images/61001.w40h40.png
ressources,Poudre de résurrection,Poudre,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/48051.w40h40.png,images/48051.w40h40.png
ressources,Fantôme d'Atouin,Fantôme de Familier,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/90042.w40h40.png,images/90042.w40h40.png
ressources,Peau de Mulou Livide,Peau,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/59003.w40h40.png,images/59003.w40h40.png
ressources,Bout de Goldemort,Gelée,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/110490.w40h40.png,images/110490.w40h40.png
ressources,Fantôme Chacha Tigré,Fantôme de Familier,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/90020.w40h40.png,images/90020.w40h40.png
ressources,Crâne d'Enutrof,Os,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/47032.w40h40.png,images/47032.w40h40.png
ressources,Crâne de Iop,Os,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/47027.w40h40.png,images/47027.w40h40.png
ressources,Crâne de Crâ,Os,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/47026.w40h40.png,images/47026.w40h40.png
ressources,Crâne de Sacrieur,Os,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/47024.w40h40.png,images/47024.w40h40.png
